city,danger_level
Архангельск,7.934933544931563e-08
Архангельск,9.521920253917874e-07
Архангельск,1.5869867089863126e-07
Архангельск,2.3804800634794685e-07
Архангельск,7.934933544931563e-08
Архангельск,6.347946835945249e-07
Архангельск,7.934933544931563e-08
Архангельск,1.1108906962904183e-06
Архангельск,1.5869867089863126e-07
Архангельск,3.173973417972625e-07
Архангельск,1.5869867089863126e-07
Архангельск,2.3804800634794685e-07
Архангельск,7.934933544931563e-08
Архангельск,1.5869867089863126e-07
Архангельск,3.173973417972625e-07
Архангельск,7.934933544931563e-08
Архангельск,6.347946835945249e-07
Архангельск,7.934933544931563e-08
NO_INFORMATII,2.507439000198373e-05
Архангельск,7.934933544931563e-08
NO_INFORMATII,2.507439000198373e-05
NO_INFORMATII,2.507439000198373e-05
Архангельск,7.934933544931563e-08
Архангельск,3.967466772465781e-07
Архангельск,3.173973417972625e-07
NO_INFORMATII,1.2537195000991866e-05
Архангельск,3.332672088871256e-06
Архангельск,6.347946835945249e-07
Архангельск,1.5869867089863126e-07
Архангельск,7.934933544931563e-08
Архангельск,1.5869867089863126e-07
Архангельск,2.3804800634794685e-07
Архангельск,7.934933544931563e-08
Архангельск,1.5869867089863126e-07
Архангельск,1.5869867089863126e-07
Архангельск,7.934933544931563e-08
Архангельск,2.3804800634794685e-07
Архангельск,4.760960126958937e-07
Архангельск,3.173973417972625e-07
Архангельск,3.967466772465781e-07
Архангельск,7.934933544931563e-08
Архангельск,4.760960126958937e-07
Архангельск,1.26958936718905e-06
Архангельск,4.760960126958937e-07
NO_INFORMATII,1.2537195000991866e-05
Архангельск,3.173973417972625e-07
NO_INFORMATII,1.2537195000991866e-05
Архангельск,7.934933544931563e-08
Архангельск,2.3804800634794685e-07
Архангельск,7.934933544931563e-08
Архангельск,3.173973417972625e-07
Архангельск,1.5869867089863126e-07
Архангельск,7.934933544931562e-07
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
Архангельск,3.173973417972625e-07
Архангельск,1.5869867089863126e-07
Архангельск,7.934933544931563e-08
Архангельск,1.5869867089863126e-07
Архангельск,7.934933544931563e-08
Архангельск,2.3804800634794685e-07
Архангельск,4.760960126958937e-07
Архангельск,1.26958936718905e-06
NO_INFORMATII,1.2537195000991866e-05
Архангельск,1.428288038087681e-06
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
Архангельск,4.760960126958937e-07
Архангельск,7.934933544931563e-08
Архангельск,2.3804800634794685e-07
Архангельск,4.760960126958937e-07
Архангельск,1.5869867089863126e-07
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931562e-07
Архангельск,3.173973417972625e-07
Архангельск,7.934933544931563e-08
Архангельск,1.5869867089863126e-07
Архангельск,3.173973417972625e-07
Архангельск,7.934933544931563e-08
Архангельск,1.5869867089863126e-07
Архангельск,3.967466772465781e-07
Архангельск,1.5869867089863126e-07
Архангельск,1.5869867089863126e-07
Архангельск,2.3804800634794685e-07
Архангельск,3.173973417972625e-07
Архангельск,6.347946835945249e-07
NO_INFORMATII,1.2537195000991866e-05
Архангельск,3.173973417972625e-07
Архангельск,1.5869867089863126e-07
Архангельск,6.347946835945249e-07
Архангельск,9.521920253917874e-07
Архангельск,7.934933544931563e-08
Архангельск,1.5869867089863126e-07
Архангельск,4.760960126958937e-07
Архангельск,7.934933544931563e-08
Архангельск,1.5869867089863126e-07
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
Архангельск,1.5869867089863126e-07
Архангельск,3.173973417972625e-07
NO_INFORMATII,1.2537195000991866e-05
Архангельск,7.934933544931563e-08
Архангельск,2.3804800634794685e-07
Архангельск,7.934933544931563e-08
Архангельск,1.26958936718905e-06
Архангельск,3.173973417972625e-07
Архангельск,1.5869867089863126e-07
Архангельск,7.934933544931563e-08
Архангельск,5.554453481452093e-07
Архангельск,1.428288038087681e-06
Архангельск,7.934933544931563e-08
Архангельск,3.173973417972625e-07
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
Архангельск,2.3804800634794685e-07
NO_INFORMATII,1.2537195000991866e-05
Архангельск,1.5869867089863126e-07
Архангельск,1.5869867089863126e-07
Архангельск,4.760960126958937e-07
NO_INFORMATII,2.507439000198373e-05
Архангельск,3.173973417972625e-07
Архангельск,7.934933544931563e-08
Архангельск,4.760960126958937e-07
Архангельск,1.5869867089863126e-07
Архангельск,9.521920253917874e-07
Архангельск,2.3804800634794685e-07
Архангельск,1.428288038087681e-06
Архангельск,3.173973417972625e-07
Архангельск,9.521920253917874e-07
Архангельск,2.3804800634794685e-07
Архангельск,1.5869867089863126e-07
Архангельск,1.5869867089863126e-07
Архангельск,3.173973417972625e-07
Архангельск,9.521920253917874e-07
Архангельск,4.760960126958937e-07
Архангельск,1.5869867089863126e-07
Архангельск,1.5869867089863126e-07
Архангельск,1.5869867089863126e-07
Архангельск,1.5869867089863126e-07
Архангельск,7.934933544931563e-08
Архангельск,1.5869867089863126e-07
Архангельск,7.934933544931563e-08
Архангельск,1.428288038087681e-06
Архангельск,7.934933544931563e-08
Архангельск,2.3804800634794685e-07
NO_INFORMATII,1.2537195000991866e-05
Архангельск,6.347946835945249e-07
Архангельск,1.26958936718905e-06
NO_INFORMATII,1.2537195000991866e-05
Архангельск,2.3804800634794685e-07
NO_INFORMATII,2.507439000198373e-05
Архангельск,3.173973417972625e-07
Архангельск,2.3804800634794685e-07
Архангельск,1.5869867089863126e-07
Архангельск,3.173973417972625e-07
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
Архангельск,3.173973417972625e-07
Архангельск,3.173973417972625e-07
Архангельск,7.934933544931563e-08
NO_INFORMATII,2.507439000198373e-05
NO_INFORMATII,1.2537195000991866e-05
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
Архангельск,1.5869867089863126e-07
Архангельск,4.760960126958937e-07
Архангельск,1.9043840507835748e-06
Архангельск,1.9043840507835748e-06
Архангельск,1.5869867089863126e-07
Архангельск,5.554453481452093e-07
Архангельск,3.967466772465781e-07
Архангельск,3.967466772465781e-07
Архангельск,1.26958936718905e-06
NO_INFORMATII,1.2537195000991866e-05
Архангельск,1.5869867089863126e-07
Архангельск,7.934933544931563e-08
Архангельск,2.3804800634794685e-07
Архангельск,6.347946835945249e-07
Архангельск,7.934933544931563e-08
Архангельск,3.173973417972625e-07
Архангельск,1.5869867089863126e-07
Архангельск,7.934933544931563e-08
Архангельск,1.5869867089863126e-07
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
Архангельск,2.3804800634794685e-07
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931562e-07
Архангельск,1.5869867089863126e-07
Архангельск,3.967466772465781e-07
Архангельск,3.173973417972625e-07
NO_INFORMATII,1.2537195000991866e-05
Архангельск,1.5869867089863126e-07
Архангельск,7.934933544931563e-08
Архангельск,2.3804800634794685e-07
Архангельск,5.713152152350724e-06
Архангельск,3.173973417972625e-07
Архангельск,5.554453481452093e-07
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
NO_INFORMATII,1.2537195000991866e-05
Архангельск,2.3804800634794685e-07
Архангельск,1.5869867089863126e-07
Архангельск,1.031541360841103e-06
Архангельск,2.3804800634794685e-07
NO_INFORMATII,1.2537195000991866e-05
Архангельск,4.760960126958937e-07
NO_INFORMATII,2.507439000198373e-05
NO_INFORMATII,1.2537195000991866e-05
Архангельск,1.5869867089863126e-07
Архангельск,1.5869867089863126e-07
Архангельск,4.760960126958937e-07
Архангельск,3.173973417972625e-07
Архангельск,1.1108906962904183e-06
Архангельск,1.5869867089863126e-07
NO_INFORMATII,1.2537195000991866e-05
Архангельск,6.347946835945249e-07
Архангельск,5.554453481452093e-07
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
Архангельск,1.5869867089863126e-07
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
Архангельск,3.173973417972625e-07
Архангельск,4.760960126958937e-07
NO_INFORMATII,1.2537195000991866e-05
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
Архангельск,3.173973417972625e-07
Архангельск,2.3804800634794685e-07
Архангельск,3.967466772465781e-07
Архангельск,3.173973417972625e-07
Архангельск,1.5869867089863126e-07
Архангельск,9.521920253917874e-07
Архангельск,9.521920253917874e-07
Архангельск,3.173973417972625e-07
Архангельск,3.173973417972625e-07
Архангельск,6.347946835945249e-07
Архангельск,1.5869867089863126e-07
Архангельск,7.141440190438405e-07
Архангельск,4.760960126958937e-07
Архангельск,2.3804800634794685e-07
Архангельск,1.5869867089863126e-07
Архангельск,7.934933544931563e-08
Архангельск,3.173973417972625e-07
Архангельск,1.5869867089863126e-07
Архангельск,7.934933544931563e-08
Архангельск,1.5869867089863126e-07
Архангельск,7.934933544931563e-08
Архангельск,1.26958936718905e-06
Архангельск,7.934933544931563e-08
Архангельск,1.5869867089863126e-07
Архангельск,1.5869867089863126e-07
Архангельск,1.5869867089863126e-07
Архангельск,1.5869867089863126e-07
Архангельск,4.760960126958937e-07
Архангельск,3.173973417972625e-07
Архангельск,7.934933544931563e-08
Архангельск,1.5869867089863126e-07
Архангельск,5.554453481452093e-07
Архангельск,3.967466772465781e-07
Архангельск,1.5869867089863126e-07
Архангельск,1.5869867089863126e-07
Архангельск,1.5869867089863126e-07
Архангельск,4.760960126958937e-07
Архангельск,1.5869867089863126e-07
Архангельск,1.5869867089863126e-07
Архангельск,1.5869867089863126e-07
NO_INFORMATII,1.2537195000991866e-05
Архангельск,7.934933544931563e-08
Архангельск,1.5869867089863126e-07
п Кегостров,1.5869867089863126e-07
Архангельск,1.1108906962904183e-06
Архангельск,5.554453481452093e-07
Архангельск,2.3804800634794685e-07
Архангельск,6.347946835945249e-07
Архангельск,1.1108906962904183e-06
Архангельск,1.1108906962904183e-06
Архангельск,1.5869867089863126e-07
Архангельск,1.5869867089863126e-07
Архангельск,6.347946835945249e-07
NO_INFORMATII,1.2537195000991866e-05
Архангельск,7.934933544931563e-08
Архангельск,1.5869867089863126e-07
Архангельск,2.3804800634794685e-07
NO_INFORMATII,2.507439000198373e-05
NO_INFORMATII,1.2537195000991866e-05
NO_INFORMATII,1.2537195000991866e-05
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
Архангельск,6.347946835945249e-07
Архангельск,7.934933544931563e-08
Архангельск,1.5869867089863126e-07
Архангельск,1.5869867089863126e-07
Архангельск,1.5869867089863126e-07
Архангельск,1.5869867089863126e-07
Архангельск,7.934933544931563e-08
Архангельск,1.5869867089863126e-07
Архангельск,3.173973417972625e-07
Архангельск,7.934933544931563e-08
Архангельск,2.856576076175362e-06
Архангельск,1.26958936718905e-06
Архангельск,3.173973417972625e-07
Архангельск,7.934933544931563e-08
Архангельск,8.728426899424717e-07
Архангельск,1.5869867089863126e-07
Архангельск,1.5869867089863126e-07
Архангельск,2.221781392580837e-06
Архангельск,4.760960126958937e-07
Архангельск,2.3804800634794685e-07
Архангельск,3.173973417972625e-07
NO_INFORMATII,1.2537195000991866e-05
Архангельск,1.5869867089863126e-07
Архангельск,7.934933544931563e-08
Архангельск,3.173973417972625e-07
Архангельск,1.5869867089863126e-07
Архангельск,1.5869867089863126e-07
Архангельск,7.934933544931563e-08
Архангельск,2.5391787343781e-06
Архангельск,7.934933544931563e-08
NO_INFORMATII,1.2537195000991866e-05
NO_INFORMATII,1.2537195000991866e-05
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
Архангельск,1.5869867089863126e-07
Архангельск,5.554453481452093e-07
Архангельск,7.934933544931563e-08
Архангельск,1.9043840507835748e-06
Архангельск,1.1108906962904183e-06
Архангельск,7.934933544931563e-08
NO_INFORMATII,1.2537195000991866e-05
NO_INFORMATII,1.2537195000991866e-05
NO_INFORMATII,1.2537195000991866e-05
NO_INFORMATII,1.2537195000991866e-05
NO_INFORMATII,1.2537195000991866e-05
Архангельск,2.3804800634794685e-07
Архангельск,7.934933544931563e-08
Архангельск,1.5869867089863126e-07
Архангельск,8.728426899424717e-07
Архангельск,3.967466772465781e-07
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
Архангельск,4.760960126958937e-07
Архангельск,7.934933544931563e-08
Архангельск,2.3804800634794685e-07
Архангельск,7.934933544931563e-08
Архангельск,8.728426899424717e-07
Архангельск,7.934933544931562e-07
Архангельск,3.173973417972625e-07
Архангельск,2.3804800634794685e-07
Архангельск,3.173973417972625e-07
Архангельск,6.347946835945249e-07
Архангельск,7.934933544931563e-08
Архангельск,4.760960126958937e-07
Архангельск,7.934933544931562e-07
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
Архангельск,1.5869867089863126e-07
Архангельск,1.5869867089863126e-07
Архангельск,7.934933544931563e-08
Архангельск,5.554453481452093e-07
Архангельск,3.967466772465781e-07
Архангельск,7.934933544931563e-08
Архангельск,2.3804800634794685e-07
Архангельск,4.760960126958937e-07
Архангельск,7.934933544931563e-08
Архангельск,5.554453481452093e-07
NO_INFORMATII,2.507439000198373e-05
Архангельск,5.554453481452093e-07
NO_INFORMATII,1.2537195000991866e-05
Архангельск,1.5869867089863126e-07
Архангельск,7.934933544931562e-07
Архангельск,7.934933544931563e-08
Архангельск,6.347946835945249e-07
Архангельск,1.5869867089863126e-07
Архангельск,1.5869867089863126e-07
Архангельск,4.760960126958937e-07
Архангельск,7.934933544931563e-08
NO_INFORMATII,1.2537195000991866e-05
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
Архангельск,2.3804800634794685e-07
Архангельск,1.5869867089863126e-07
Архангельск,2.3804800634794685e-07
Архангельск,2.3804800634794685e-07
Архангельск,1.5869867089863126e-07
Архангельск,1.5869867089863126e-07
Архангельск,1.5869867089863126e-07
Архангельск,2.3804800634794685e-07
Архангельск,7.934933544931563e-08
Архангельск,1.5869867089863126e-07
Архангельск,6.347946835945249e-07
Архангельск,5.554453481452093e-07
Архангельск,1.5869867089863126e-07
Архангельск,1.5869867089863126e-07
Архангельск,1.5869867089863126e-07
Архангельск,1.5869867089863126e-07
Архангельск,1.5869867089863126e-07
Архангельск,8.728426899424717e-07
NO_INFORMATII,1.2537195000991866e-05
Архангельск,7.934933544931563e-08
Архангельск,2.3804800634794685e-07
Архангельск,7.934933544931563e-08
Архангельск,5.554453481452093e-07
Архангельск,1.5869867089863126e-07
Архангельск,3.173973417972625e-07
Архангельск,7.934933544931563e-08
Архангельск,3.967466772465781e-07
Архангельск,1.5869867089863126e-07
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
Архангельск,1.5869867089863126e-07
Архангельск,1.5869867089863126e-07
Архангельск,3.967466772465781e-07
NO_INFORMATII,1.2537195000991866e-05
Архангельск,4.760960126958937e-07
Архангельск,1.5869867089863126e-07
Архангельск,3.967466772465781e-07
Архангельск,2.3804800634794685e-07
Архангельск,1.5869867089863126e-07
NO_INFORMATII,2.507439000198373e-05
NO_INFORMATII,1.2537195000991866e-05
Архангельск,1.9043840507835748e-06
NO_INFORMATII,2.507439000198373e-05
Архангельск,4.760960126958937e-07
NO_INFORMATII,1.2537195000991866e-05
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
Архангельск,4.760960126958937e-07
Архангельск,1.26958936718905e-06
Архангельск,3.173973417972625e-07
Архангельск,1.5869867089863126e-07
Архангельск,1.5869867089863126e-07
NO_INFORMATII,2.507439000198373e-05
Архангельск,6.347946835945249e-07
Архангельск,1.5869867089863126e-07
Архангельск,1.5869867089863126e-07
Архангельск,7.934933544931563e-08
Архангельск,4.760960126958937e-07
NO_INFORMATII,1.2537195000991866e-05
NO_INFORMATII,1.2537195000991866e-05
Архангельск,7.934933544931563e-08
Архангельск,1.1108906962904183e-06
Архангельск,7.934933544931563e-08
Архангельск,6.347946835945249e-07
Архангельск,7.934933544931563e-08
NO_INFORMATII,1.2537195000991866e-05
Архангельск,1.5869867089863126e-07
Архангельск,2.3804800634794685e-07
Архангельск,4.760960126958937e-07
Архангельск,1.5869867089863126e-07
Архангельск,1.5869867089863126e-07
Архангельск,3.173973417972625e-07
Архангельск,7.934933544931563e-08
Архангельск,2.3804800634794685e-07
Архангельск,7.934933544931563e-08
Архангельск,5.554453481452093e-07
Архангельск,2.3804800634794685e-07
Архангельск,3.967466772465781e-07
Архангельск,7.934933544931563e-08
Архангельск,3.173973417972625e-07
Архангельск,1.5869867089863126e-07
Архангельск,1.5869867089863126e-07
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
Архангельск,5.554453481452093e-07
Архангельск,3.173973417972625e-07
Архангельск,7.934933544931563e-08
Архангельск,1.5869867089863126e-07
Архангельск,7.934933544931563e-08
Архангельск,2.3804800634794685e-07
Архангельск,7.934933544931562e-07
Архангельск,7.934933544931563e-08
Архангельск,7.141440190438405e-07
Архангельск,1.428288038087681e-06
Архангельск,4.760960126958937e-07
Архангельск,7.141440190438405e-07
Архангельск,2.3804800634794685e-07
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
Архангельск,2.3804800634794685e-07
Архангельск,6.347946835945249e-07
Архангельск,2.3804800634794685e-07
Архангельск,1.5869867089863126e-07
Архангельск,7.934933544931563e-08
Архангельск,1.5869867089863126e-07
Архангельск,1.26958936718905e-06
Архангельск,7.934933544931563e-08
Архангельск,1.5869867089863126e-07
Архангельск,1.5869867089863126e-07
Архангельск,7.934933544931563e-08
Архангельск,3.173973417972625e-07
Архангельск,1.5869867089863126e-07
Архангельск,1.5869867089863126e-07
Архангельск,7.934933544931563e-08
Архангельск,1.5869867089863126e-07
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
Архангельск,6.347946835945249e-07
Архангельск,4.760960126958937e-07
Архангельск,1.5869867089863126e-07
Архангельск,7.934933544931563e-08
Архангельск,1.5869867089863126e-07
Архангельск,1.5869867089863126e-07
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
Архангельск,2.3804800634794685e-07
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
Архангельск,6.347946835945249e-07
Архангельск,1.1108906962904183e-06
Архангельск,1.5869867089863126e-07
Архангельск,7.934933544931563e-08
Архангельск,4.760960126958937e-07
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
Архангельск,3.967466772465781e-07
Архангельск,4.760960126958937e-07
Архангельск,7.934933544931563e-08
Архангельск,1.5869867089863126e-07
Архангельск,9.521920253917874e-07
Архангельск,7.934933544931563e-08
Архангельск,1.5869867089863126e-07
Архангельск,6.347946835945249e-07
Архангельск,7.141440190438405e-07
Архангельск,4.760960126958937e-07
Архангельск,7.934933544931563e-08
Архангельск,1.5869867089863126e-07
Архангельск,7.934933544931562e-07
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
Архангельск,1.5869867089863126e-07
Архангельск,7.934933544931563e-08
Архангельск,4.760960126958937e-07
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
Архангельск,1.26958936718905e-06
Архангельск,3.173973417972625e-07
Архангельск,4.760960126958937e-07
Архангельск,7.934933544931563e-08
Архангельск,3.173973417972625e-07
Архангельск,2.3804800634794685e-07
Архангельск,7.934933544931563e-08
Архангельск,6.347946835945249e-07
Архангельск,7.934933544931563e-08
Архангельск,2.3804800634794685e-07
Архангельск,2.3804800634794685e-07
Архангельск,1.5869867089863126e-07
Архангельск,9.521920253917874e-07
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
Архангельск,6.347946835945249e-07
Архангельск,7.934933544931563e-08
Архангельск,1.5869867089863126e-07
Архангельск,2.3804800634794685e-07
NO_INFORMATII,1.2537195000991866e-05
Архангельск,1.1108906962904183e-06
Архангельск,3.173973417972625e-07
Архангельск,7.934933544931563e-08
Архангельск,4.760960126958937e-07
Архангельск,4.760960126958937e-07
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
Архангельск,4.760960126958937e-07
Архангельск,3.173973417972625e-07
Архангельск,7.934933544931563e-08
Архангельск,1.5869867089863126e-07
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
Архангельск,1.26958936718905e-06
Архангельск,1.26958936718905e-06
NO_INFORMATII,1.2537195000991866e-05
Архангельск,7.934933544931563e-08
Архангельск,3.173973417972625e-07
Архангельск,9.521920253917874e-07
Архангельск,2.3804800634794685e-07
Архангельск,3.173973417972625e-07
NO_INFORMATII,1.2537195000991866e-05
Архангельск,3.173973417972625e-07
Архангельск,6.347946835945249e-07
Архангельск,7.934933544931563e-08
Архангельск,2.3804800634794685e-07
Архангельск,1.5869867089863126e-07
Архангельск,8.728426899424717e-07
Архангельск,3.967466772465781e-07
Архангельск,3.173973417972625e-07
Архангельск,6.347946835945249e-07
Архангельск,7.934933544931563e-08
Архангельск,9.521920253917874e-07
Архангельск,1.5869867089863126e-07
NO_INFORMATII,1.2537195000991866e-05
Архангельск,2.3804800634794685e-07
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
Архангельск,1.5869867089863126e-07
Архангельск,2.3804800634794685e-07
Архангельск,1.5869867089863126e-07
Архангельск,7.934933544931563e-08
Архангельск,9.521920253917874e-07
Архангельск,7.934933544931563e-08
Архангельск,2.221781392580837e-06
Архангельск,2.3804800634794685e-07
Архангельск,1.5869867089863126e-07
Архангельск,3.173973417972625e-07
Архангельск,7.934933544931563e-08
NO_INFORMATII,1.2537195000991866e-05
Архангельск,2.3804800634794685e-07
Архангельск,9.521920253917874e-07
Архангельск,2.3804800634794685e-07
Архангельск,1.5869867089863126e-07
Архангельск,4.760960126958937e-07
Архангельск,7.934933544931563e-08
Архангельск,1.5869867089863126e-07
Архангельск,7.934933544931563e-08
Архангельск,2.3804800634794685e-07
Архангельск,3.173973417972625e-07
Архангельск,4.760960126958937e-07
Архангельск,1.5869867089863126e-07
Архангельск,1.5869867089863126e-07
Архангельск,6.347946835945249e-07
Архангельск,2.3804800634794685e-07
Архангельск,3.173973417972625e-07
Архангельск,1.5869867089863126e-07
Архангельск,3.173973417972625e-07
Архангельск,1.5869867089863126e-07
Архангельск,3.173973417972625e-07
Архангельск,7.934933544931563e-08
Архангельск,1.5869867089863126e-07
Архангельск,1.5869867089863126e-07
Архангельск,4.760960126958937e-07
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
Архангельск,1.428288038087681e-06
Архангельск,3.173973417972625e-07
Архангельск,7.934933544931562e-07
Архангельск,1.5869867089863126e-07
Архангельск,1.031541360841103e-06
Архангельск,3.173973417972625e-07
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
NO_INFORMATII,1.2537195000991866e-05
Архангельск,4.760960126958937e-07
Архангельск,7.934933544931563e-08
Архангельск,1.5869867089863126e-07
Архангельск,7.934933544931563e-08
Архангельск,2.3804800634794685e-07
Архангельск,9.521920253917874e-07
Архангельск,1.5869867089863126e-07
Архангельск,1.5869867089863126e-07
Архангельск,3.173973417972625e-07
Архангельск,2.3804800634794685e-07
Архангельск,7.934933544931562e-07
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
Архангельск,1.5869867089863126e-07
Архангельск,3.173973417972625e-07
Архангельск,7.934933544931563e-08
Архангельск,1.5869867089863126e-07
Архангельск,7.934933544931563e-08
Архангельск,2.3804800634794685e-07
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
Архангельск,1.5869867089863126e-07
Архангельск,7.934933544931563e-08
Архангельск,2.3804800634794685e-07
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
Архангельск,3.173973417972625e-07
Архангельск,3.173973417972625e-07
Архангельск,1.5869867089863126e-07
Архангельск,1.5869867089863126e-07
Архангельск,1.5869867089863126e-07
Архангельск,1.5869867089863126e-07
Архангельск,3.967466772465781e-07
Архангельск,3.967466772465781e-07
Архангельск,1.5869867089863126e-07
Архангельск,1.5869867089863126e-07
Архангельск,4.760960126958937e-07
Архангельск,3.967466772465781e-07
Архангельск,7.141440190438405e-07
Архангельск,6.347946835945249e-07
Архангельск,7.934933544931562e-07
Архангельск,5.554453481452093e-07
Архангельск,7.934933544931563e-08
Архангельск,6.347946835945249e-07
Архангельск,1.5869867089863126e-07
Архангельск,9.521920253917874e-07
Архангельск,3.173973417972625e-07
Архангельск,9.521920253917874e-07
Архангельск,7.934933544931563e-08
Архангельск,1.7456853798849437e-06
Архангельск,1.5869867089863126e-07
Архангельск,1.5869867089863126e-07
Архангельск,3.173973417972625e-07
Архангельск,1.26958936718905e-06
Архангельск,2.3804800634794685e-07
Архангельск,1.5869867089863126e-07
Архангельск,5.554453481452093e-07
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
Архангельск,6.347946835945249e-07
Архангельск,7.934933544931563e-08
Архангельск,2.3804800634794685e-07
Архангельск,1.5869867089863126e-07
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
Архангельск,2.063082721682206e-06
Архангельск,7.934933544931563e-08
Архангельск,1.5869867089863126e-07
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
Архангельск,4.760960126958937e-07
Архангельск,7.934933544931562e-07
Архангельск,7.934933544931563e-08
NO_INFORMATII,2.507439000198373e-05
Архангельск,7.934933544931563e-08
Архангельск,4.760960126958937e-07
Архангельск,3.173973417972625e-07
Архангельск,7.934933544931563e-08
Архангельск,1.5869867089863126e-07
NO_INFORMATII,1.2537195000991866e-05
Архангельск,9.521920253917874e-07
Архангельск,1.5869867089863123e-06
Архангельск,4.760960126958937e-07
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
Архангельск,2.3804800634794685e-07
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
Архангельск,4.760960126958937e-07
Архангельск,3.173973417972625e-07
Архангельск,7.934933544931563e-08
Архангельск,1.5869867089863126e-07
Архангельск,7.934933544931563e-08
Архангельск,6.347946835945249e-07
Архангельск,6.347946835945249e-07
Архангельск,1.428288038087681e-06
NO_INFORMATII,1.2537195000991866e-05
NO_INFORMATII,1.2537195000991866e-05
Архангельск,5.554453481452093e-07
Архангельск,7.934933544931563e-08
Архангельск,6.347946835945249e-07
Архангельск,1.5869867089863126e-07
Архангельск,2.3804800634794685e-07
Архангельск,1.031541360841103e-06
Архангельск,2.3804800634794685e-07
Архангельск,7.934933544931563e-08
Архангельск,3.173973417972625e-07
Архангельск,7.934933544931563e-08
Архангельск,1.5869867089863126e-07
Архангельск,1.5869867089863126e-07
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
Архангельск,7.934933544931563e-08
Архангельск,4.760960126958937e-07
Архангельск,2.3804800634794685e-07
Архангельск,3.967466772465781e-07
Архангельск,3.173973417972625e-07
Архангельск,3.967466772465781e-07
Архангельск,4.760960126958937e-07
Архангельск,1.5869867089863126e-07
Архангельск,1.5869867089863126e-07
Архангельск,3.173973417972625e-07
Архангельск,2.3804800634794685e-07
Архангельск,3.173973417972625e-07
Архангельск,5.554453481452093e-07
Архангельск,3.967466772465781e-07
Архангельск,3.173973417972625e-07
Архангельск,1.5869867089863126e-07
Архангельск,1.5869867089863126e-07
Архангельск,7.934933544931563e-08
Архангельск,1.5869867089863126e-07
п Кегостров,1.5869867089863126e-07
Архангельск,7.934933544931562e-07
Архангельск,1.1108906962904183e-06
NO_INFORMATII,1.2537195000991866e-05
Архангельск,1.428288038087681e-06
Архангельск,3.173973417972625e-07
